count,hate_speech,offensive_language,neither,class,tweet
3,0,3,0,1,RT @iamdjsituation: If I got time to hold my phone the whole time we having sex. Yo pussy Trash
6,0,5,1,1,&#128563; RT @Pr3ttyN33: &#8220;@11wdNICK: I think all dem hoes on LAHHH regular....&#8221;my co worker was messing with Omarion bm &#128553;
3,0,0,3,2,"WEBBERS! RT @DMILZ4: Sz13 vnds restorers dream, cracked midsole, sole separation, and fogged bubbles. 150 http://t.co/yC81VG2kg1"
3,1,2,0,1,you niggers cheat on ya gf's? smh....
3,1,2,0,1,"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !"""
3,1,2,0,1,"I got a Spanish bitch, her name Nina #paranoid"
3,0,2,1,1,RT @Manny_bermudez2: Back in this bitch
3,0,3,0,1,RT @nick_sodano: Dis bitch jus blew my high
6,1,5,0,1,Now my side bitch my main bitch Bc my main hoe ain't feeling me no mo. No mo.
3,0,3,0,1,RT @estradax187: Money is the baddest bitch I know
3,0,3,0,1,"""Ain't that about a bitch""... What does that mean?"
3,0,3,0,1,hoes thinkin 2014 turns them into born again virgins.
3,0,3,0,1,"the seamstress gon do/MOB Action in this bitch, u meaningless to da crew!"
3,0,3,0,1,RT @GhettoViine: This bitch came to the club with a broken neck? Bitch you serious? https://t.co/A9yNUopYvY
3,1,2,0,1,@NotEvanLarkin FaceTime me nigger
3,0,3,0,1,&#8220;@_chelousmuch_: bitch im weakkk vic &#128514;&#128514;&#128514;&#8221;&#128514;&#128514;
3,0,3,0,1,My hoes love to go shoppin
3,0,0,3,2,@TheMayorMatt @Frizzle18 I like where ur domes at #smart
3,0,3,0,1,"@BillPeriman Send all the fucking muzzies home, now doj come and get me motherfuckers"
3,0,0,3,2,There is this yellow thing in the sky. I don't know what to make of it.
3,1,2,0,1,That's why i could always call SMURF For anything my niggah always there even when im beefing w my baby
3,0,3,0,1,RT @Noworriezzzz: Two hoes arguing bout who fucking who for x amount of money lol what
3,0,0,3,2,"RT @PriyaOhol: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/yKyFIJZgSI @aekulze @vocativ http://t.co/a&#8230;"
3,1,2,0,1,bitch really changed her @ name haha it is not that serious. beyonce fans have too much time on their hands waiting in that welfare office
3,0,3,0,1,"Subtweeting little bitch ""taking the high road"""
3,0,3,0,1,RT @ShelbyLaVelle_: Last retweet &#128553;&#128588; you bitches be confused
3,0,3,0,1,RT @KDotDucky_Green: RT &#8220;@verbally_abrupt: &#128564;&#128564;&#128564; lmfaooo #girlfights #ghetto #ratchet ; bitch got pushed and played SLEEP. &#128553;&#128514;&#128557;&#128079;&#128557;&#128514; https://t.c&#8230;
3,0,0,3,2,RT @townhallcom: Charlie Crist Refuses To Back Down From Race-Based Attack On GOP http://t.co/zSHn94OK9S
3,2,0,1,0,"Obama&#8217;s faves: Muslims, black ghetto trash http://t.co/qTfjRAijwn via @worldnetdaily"
3,0,3,0,1,@BeenSlimm I just don't want one these new bitches that morphed in to a super playa because she see how the world is
3,0,3,0,1,@Huntermoore finger my wet throbbing pussy slowly as I cum on ur fingers
3,2,0,1,0,RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired of these race baiters.
3,0,3,0,1,"""but I love him"" nah bitch that ain't love."
3,0,3,0,1,RT @RealKidLegend: Being a hoe means FUCKIN a lot of people NOT TALKING to a lot of people! Y'all mufuckas be having shit mixed up! &#128530;&#9995;&#128175;
3,1,2,0,1,She tried to get you to rob the Wop but now the bitch in critical
3,0,3,0,1,RT @HBCUfessions: Us dykes get more play than most niggas! -FAMU
3,0,2,1,1,"""@Itsyesie: #oomf is soooo cute. But he probably has hoes on him a lot."""
3,0,3,0,1,"RT @nogoodmichael: if ur mine, its obvious people are gna hit on u cause ur obviously attractive. but if u flirt back its a problem bitch"
3,0,3,0,1,Life is a bitch.... but I appreciate her mayne.
3,1,2,0,1,Quan stop RT that faggot on my TL
6,1,5,0,1,RT @Jazzy_Blow: i can't never keep no bitch cause i put them hoes out
3,0,3,0,1,@NCPostGrad bitch please.
3,0,3,0,1,RT @braidedcocks: @veryproudofya @poppunksucks well now I'm crying like a little bitch
3,1,2,0,1,@Cryystalina cuz people at work are bitches they shit talkers and yeah dude I need a girls night out -___-
3,2,1,0,0,RT @BadNewsAli: Look at ya boy @Quanb24 RT @DrydenNeal: Nigga a faggot RT @So_Leaux: Bruh RT @worstrapIyrics: Chance The Rapper http://t.co&#8230;
3,0,3,0,1,Maybe you should eat makeup so you can be pretty on the inside also bitch.
3,2,1,0,0,@deno_5 @kaitlyninst0ne you're reading you coon
3,0,2,1,1,Everyone Needs To Stop Bitchin about Jeter... Youre witnessing the last week of baseball from the greatest player to wear a Yankees uniform
3,0,2,1,1,&#8220;@_BunnyCocaine_: Oomf a hoe hopper &#128514;&#128514;&#128514;&#8221; &#127806;&#128064;&#127806;
3,0,3,0,1,RT @___MICHIGANMADE: Only the basic bitches put on for Twitter ..
3,0,2,1,1,RT @nicki3pretty: Sooo many classless hoes&#8230;not enough ladies!
3,0,0,3,2,"@IntentionalTalk Half jar of marmalade, shaved monkey, saran wrap, mini horse. Give your best scene. #askkevin"
3,0,3,0,1,The only part of the awards that I liked was the dykes part of the cypher &amp; the old skool female MCs.
3,0,3,0,1,Oscars fuckin roasts right now got me hella dying. &#128514;&#128514;&#128514;&#128514;&#128514; this bitch. &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
3,1,2,0,1,@shitballshonkey try me bitch boy
3,0,2,1,1,I think ai havent looked at a cloud in a whole minute cus them hoes moving fast asf rn.
3,0,0,3,2,This is true... RT @Mr_QuenchYaGirl: Charlie Clips the coldest battle rapper doing it. No debating!!!
3,0,1,2,2,"@richarddeitsch yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
3,0,2,1,1,I wnna go to ihop bitch
3,0,3,0,1,@Bojieasx slap a taco in thT hoe face &#128514;&#128514;&#128514;&#9996;&#65039;&#128080;&#128074;&#128175;&#128536;&#128584;&#128129;
3,0,3,0,1,@CayMarieee bitch you still subtweets but not replying though &#128514;&#128557;&#128524;
3,0,0,3,2,I'm a sucker for colored eyes &#128532;&#128532;
3,0,1,2,2,How long are they going to let the fools in #Ferguson continue? Stop pussy footin' &amp; disperse them by WHATEVER means necessary!
3,0,3,0,1,Why is it everytime I go to cracker barrel the girl with great tits that seats you who is your waitress nope its the chick with 2 teeth
3,1,2,0,1,Niggas cheat on they bitch and don't expect no pay back WHATSOEVER. Yall just as naive as these bitches.
3,1,0,2,2,@frankthetank215 @Jim_McCloskey Fran is a hillbilly Virginia mountain man who has pre-1800s white Anglo-Saxon beliefs #frankensteinMD #kikme
3,0,1,2,2,@joeysulipeck @myfoxmemphis the minute those red n yellow for rent signs go up the reg. ppl start selling n move
3,2,1,0,0,RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!
3,0,3,0,1,A bitch wanna get slick &#128514;&#128079;&#9995;&#128133;
3,0,3,0,1,RT @_Ezzzylove: I hate salty bitches
3,1,2,0,1,Them squirrels are faggots b RT @80sbaby4life #ThreesomeThursdays ? http://t.co/7xWOp3y2
3,0,3,0,1,@meowfiesta o #k #bitch
3,0,3,0,1,@ItsmeKyleWayne Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy
3,0,3,0,1,"RT @ThinknMoney_365: @Wendys , @TacoBell , &amp; @McDonalds yall bitches needa start delivering !!"
3,0,3,0,1,RT @SwallowMyChakra: Crying RT @WestSideFlee: How you gone wife a bitch that let niggas lick on her head in public?
3,0,3,0,1,I really don't like that nigguh Paul tho
3,0,3,0,1,RT @iKayKing: A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his girl..&#8230;
3,0,3,0,1,RT @DJ_Leezy: @TheKaosYatti @JMuggaaa ya mom lick ass for Christmas gifts bitch lol
3,0,3,0,1,Weef fitm is that life fuck flappy bird
3,0,3,0,1,"RT""@KILLQuana: I wonder How much pussy justin bieber gets....."""
3,0,0,3,2,Happy hangover #Bloomington #btown #iubb #IU #Indiana #hoosierdaddy #HoosierNation #hoosiers the resurrection is now complete. #ncaa #big10
4,1,2,1,1,"@iamSHIRAQ ion have a FB, niggas on twitter ain't worried about me, &amp; them IG nigga foe EVERYBODY so try again &#128514; my BFFL got the hoes"
3,1,2,0,1,@treyspears3 it's fucking real retard holy fuck can you not read my tweets fucktard?
3,0,3,0,1,&#8220;@LopezWhs: You little stupid ass bitch i ain't fuckin with you &#127925;&#8221;
3,0,3,0,1,@AmirEldouh @jwheels3 Ali is a hoe for that
3,2,1,0,0,@FuckBoiRik hahahaha youza fuck wigger
3,0,2,1,1,"I feel bad having this info but at the same time , karmas a bitch,"
3,0,0,3,2,Early worm gets the bird #Bslfe #GoodMorning http://t.co/dfE8MF2Q28
3,0,2,1,1,"on the low, wassup with you hoe?"
3,1,2,0,1,""" @rhythmixx_ :hobbies include: fighting Mariam""

bitch"
3,0,3,0,1,@_RenaissanceJay pussy
3,0,2,1,1,These hoes will be exposed!!
3,0,0,3,2,#2013Faves RT &#8220;@grahamorama: #Snoop and #Justin are having so much fun at this Charlie Wilson tribute #BETAwards https://t.co/C6NHwUBlXN&#8221;
3,0,3,0,1,&#128514;&#9995;&#8220;@iSell_Pussy4EBT &#8220;@Sco_ForIt bucket RT &#8220;@iSell_Pussy4EBT: Trash &#8220;@_manlookaKeedY: All you bitches is my SONS &#128520; http://t.co/LrMBWFPMaE
3,0,3,0,1,@shawnpitts77 all I wear is vineyard vines and American flag chubbies. I'm the OPPOSITE of a wigga.
3,0,3,0,1,Squidward in the face ass bitch
3,0,3,0,1,But they only talk on twitter bc pussies in real life
3,0,3,0,1,I cuff no hoes
9,0,9,0,1,RT @TryHardTee: @davidam_23 get downstairs and play me im fifa bitch
3,0,0,3,2,@ballzahoy cowboy killers.&#128525;
3,0,1,2,2,RT @DreCordero: Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.
4,0,1,3,2,RT @JZolly23: Kickin trash cans on the golf cart #yeeyee @weidie1211 @mowder03 @JBilinovich @cmnw86
3,0,3,0,1,bitch I'm me.... baby I'm me!!!
3,0,3,0,1,"RT @kid_nipsey_400: bitch you not cute , you just photogenic &#128514;"
3,0,0,3,2,"RT @NEOMD71: Bizarre sports week in Cle.

@Browns win a game that felt like a loss,failed ex-Browns QB's duel each other, and @cavs lose ho&#8230;"
3,0,3,0,1,Wtf I look like lying about knowing a bitch for ? If I don't know the hoe I don't know the hoe. TF it's SIMPLE &#128529;
3,0,0,3,2,I'm about to post my Charlie Clips vs Yung ill rap battle review in a few
3,0,3,0,1,"&#8220;@YeridZee: I'm not a bitch like @Vikyfdez15 &#128129; lol&#8221; sorry not sorry, tried to give him a hint that I didn't want to speak to him so idc &#128524;"
3,0,3,0,1,@gezus__ you gunna let that bitch do you like that?
3,2,1,0,0,"Still really confused re #humplayproblems i think lucricus
Is a fag dagger"
3,0,3,0,1,"""@analicialouise: Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe"
3,0,2,1,1,nobody likes bloody nips!
3,1,2,0,1,RT @TommyReaINigga: All y'all dudes that just favorite this is a faggot smh
3,0,3,0,1,My mom told me never use the word cunt... ITS MY FAVORITE WORD!!! Cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt
3,0,3,0,1,"RT @ElderLWM: And Black women need to stop referring to themselves and other sisters as ""hoes"" &amp; ""Bitches""..... It really ain't a good look&#8230;"
3,0,3,0,1,No sex bitch I only want the neck bitch
3,0,3,0,1,"RT @MayaAngelouFRO: Ready to slay these bitches and im not even half way thew my soak
http://t.co/uKCdyM7kbx"
3,0,3,0,1,Ready to bounce out dis bitch
3,0,3,0,1,I'm the crazy bitch that will call you 10 times in one hour
3,0,3,0,1,RT @SaucyJames: Go dumb bitch do your dumb dance
3,0,3,0,1,OMG RT @Master_Bay: Have yall ever met a dyke who didn't have a kid?
4,0,4,0,1,Probably saved @KingBorgman's ass today. About out gas in a Diesel engine.&#128514; what would you do without your redneck friends?&#128514;&#128514;
3,0,3,0,1,@xblackoutbarbie bitch don't retweet my question. Psh!! Nasty ass ho.
3,0,1,2,2,"@steve_phillips_ funny, I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles"
3,0,3,0,1,RT @Thatindianbruh: There&#8217;s a bitch on twitter with 50k followers but she drive this. http://t.co/m4AKVZ4JgD
3,0,1,2,2,"You know I'm not big on the NFL, but I'm so sick of hearing all of this ""Black and yellow"" shit. LOL @ bandwagon fans and hell, GO PACKERS!"
3,0,3,0,1,"Every time I fuck, I gotta hit me least like two bitches..."
3,0,2,1,1,"You ever randomly woke up and ya bitch standing over you, just staring."
3,0,3,0,1,"My clothes are always retro, sexual like im hetro, and I play a bitch like nintendo, takee her for a ride in my benzo.

-@dillyduzit"
3,0,3,0,1,@NadineLumley You suck it commie bitch @HajiHuntingGrl_
3,0,1,2,2,@JustDoItSlow &#128530;FOREVER 21 hoes
6,0,5,1,1,Now a neighborhood nigga like me ain't supposed to get no pussy like this
3,0,2,1,1,RT @WorldStarFunny: when ling ling talkin shit &amp; u finally understand her https://t.co/2KlOnqhsi9
3,0,3,0,1,RT @HBCUfessions: I know if my bf breaks up w/ me I'll become the biggest hoe of all time &amp;probably fuck anyone who looks my way bc id be s&#8230;
3,1,2,0,1,"""@adriwadrri: No love for these fuck niggas"" hoes*"
3,0,0,3,2,"RT @alex_gtz13: Cause I'm as free as a bird now, and this bird you can not change &#127926;"
3,0,3,0,1,RT @TheFatKidJames: @Von_VonRichter Bro fuck you for leaving! Lol no but have a great time up there and don't forgot about the bros back ho&#8230;
3,0,3,0,1,RT @mayra2563: I love me some down ass bitches.
3,0,3,0,1,Hopefully this niggah buys my gamma 11's cause I want them
3,0,3,0,1,"RT @lamarXO: man these hoes so familiar, one minute on the team next minute they ain't with ya."
3,0,3,0,1,"There's dudes on twitter who have no respect for their dick.You know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis?"
3,2,1,0,0,@NyJusDntGAF just like a nig to come home when ever they want
3,2,1,0,0,Hood niggas and bitches love emojis lmfao
3,0,3,0,1,"My bitches pop that pussy,pop that gum and pop pills"
6,0,6,0,1,@slings_x_arrows bitches are gonna make it rain on me
3,0,3,0,1,@Marlin_FishyAss was like @SE__DoM had some gas cause I hit that bitch one time and ended up talkin shit all night bitch was fried &#128514;
3,1,2,0,1,All these bitches &amp; niggas be Trippin offa what type of relationship me &amp; duddy got like we not fuccing no more &amp; we not dating.
3,0,3,0,1,RT @OfficialKingDre: Lightskin bitches crying they ain't got no valentine. Bitch maybe you should've read some of them 400 unreads msgs. Yo&#8230;
3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/gPbi04YoBq
3,0,1,2,2,"Have you ever popped champagne on a plane, while gettin some brain 
Whipped it out, she said ""I never seen Snakes on a Plane"""
6,2,4,0,1,RFT Tweet of the day&#128588;&#128588; &#8220;@HereForEB: If a nigga change on you.. Fuck em .. He was a bitch nigga from day 1&#8221;
3,1,2,0,1,You know i stay on fuck a bitch shit but with a street nigga thats what you gonna get .
6,0,1,5,2,These are insane and Cigars trash!? Foam done bumped his head RT @FoamWright: These are insane. Like so insane. http://t.co/5umpDoeORz
3,1,2,0,1,@StephDaMARTIAN they made up endearing names for us like nigger spook &amp; monkey
3,0,0,3,2,"Good morning Twitter. Make today a positive one. If you can't do that, beat up as many meanie-faces as possible. Also, I hate flappy bird."
3,0,3,0,1,Ask around n the streets bitch bout Jay
3,0,3,0,1,You arguin bout a bitch and she a god damn slutttt
3,0,3,0,1,Switch A Roo yo hoe let me hit her
3,0,0,3,2,Dawg!! RT @Chill__Cosby: Man this about to be another trash Thursday night game
3,0,3,0,1,@kenzieblake2015 what time is your bonfire Saturday hoe?
3,0,3,0,1,Follow me back bitch.
3,0,3,0,1,RT @thoughtkendalI: dumb bitch ruined a perfectly good sweater http://t.co/lk8W8jjglI
3,0,2,1,1,@BjwalkinRIVERS bro that hoe live
3,0,0,3,2,&#8220;@CommonManKFAN: And that's why mock drafts are a joke my friends.....&#8221;Anyone???
3,1,2,0,1,"Ayy yo @Ray_Lakee my nigga @who__CHRISJONES be all up on da,pussy not lettin dat muafucka breathe."
3,0,0,3,2,Flipping back and forth between #Yankees playoff baseball and the Trainwreck Formerly Known as the New York Jets
3,0,3,0,1,@SilverbirdUSA and retarded. Love is always retarded. #sentimental
3,0,3,0,1,Dj Khaled a fool .!!! 500k for a ring for Nikki? That bitch spends a good million on her ugly ass wigs &#128514;&#128514;&#128514;
3,0,3,0,1,"Aint no bitches here... Well, like 3"
3,0,0,3,2,"Meet India&#8217;s amazing, death-defying monkey king &#8594; http://t.co/dGcmLFSIrh http://t.co/VYw3FsWwdv"
3,1,2,0,1,@Farrahisawhore @PersianFarrah nice account faggot
6,1,5,0,1,"These rednecks around here won't like that shit...put that wall up, they say"
3,0,3,0,1,Im a boogie ass niggahs to these fast hoes
3,0,1,2,2,the birds out tonight
3,0,0,3,2,@Torn_Rose republican teabaggers should be jailed for treason.....
3,0,3,0,1,"I was in the 9 grade and this bitch said something and I went off about her momma and her. She was like ""I'm adopted"""
3,0,3,0,1,never would I put bacon grease on my face and let a werewolf eat my face to save a bitch. nope nope nope!!
6,0,6,0,1,STOP texting these hoes good morning!
3,0,3,0,1,RT @lildurk_: From my experience these bitches ain't shit my pass all bad on 4nem
3,0,1,2,2,"RT @LeMarquand: &#8252;&#65039;Muslim group slaughters 43 children in Nigerian school, children burned alive, shot &amp; slit throats tried 2escape..
 http:&#8230;"
3,0,0,3,2,Jihadis taunting America &amp; spreading paranoia: tents that appeared in a video of a Daesh training camp near Mosul. http://t.co/GH3EbBfB3t
3,0,3,0,1,@ladysofchoice r u that ugly that ur avi is a bitch
3,0,3,0,1,@Tamishaa___J I know that bitch don't going nomo
3,0,3,0,1,The fuck does a yellow cloud do?
